,kernel,C,epsilon,gamma,num_features,selected_features,r2_train,rmse_train,r2_val,rmse_val,r2_adj
476,linear,100,0.1,scale,15,"['rdvi_skewness', 'mcariosavi_q3', 'mcariosavi_skewness', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_cv_4', 'tex_cor_q3_4']",0.7691551640339762,0.10199502646733238,0.7884381318862989,0.10354800484173723,0.7797199230354596
360,linear,1,0.1,scale,11,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.7655447515167748,0.10278953294853996,0.7833885280367439,0.10477647069319054,0.7769137286030596
178,rbf,100,0.1,scale,2,"['rdvi_skewness', 'tex_mean_skewness_4']",0.7685207112125878,0.10213509161144482,0.7780447858319953,0.10606099929794144,0.7768673045897247
116,rbf,10,0.1,scale,4,"['rdvi_skewness', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8391969065098053,0.08512676170710984,0.7786857507513365,0.10590774646612658,0.7763250654260174
115,rbf,10,0.1,scale,5,"['rdvi_skewness', 'ref_skewness_1', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8575166468579682,0.08013107639911907,0.7789046023097702,0.1058553688891793,0.7759487814850345
362,linear,1,0.1,scale,9,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3']",0.7625125901454931,0.10345207561257631,0.7811013028288316,0.10532819144196261,0.775776739924668
107,rbf,10,0.1,scale,13,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_1', 'ref_skewness_3', 'tex_dis_cv_1', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.887858229936115,0.07108903460401418,0.7834588335212329,0.1047594656881245,0.7757674806135172
361,linear,1,0.1,scale,10,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_q3_1', 'tex_mean_skewness_4', 'tex_var_kurtosis_4', 'tex_cor_cv_3', 'tex_cor_q3_4']",0.7603856513898222,0.10391430171860443,0.7814704567966455,0.10523934046417766,0.7755482469537361
83,rbf,10,0.001,scale,7,"['rdvi_skewness', 'mcariosavi_q3', 'ref_mean_1', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4', 'tex_cor_q3_4']",0.8947666789614573,0.06886452422074596,0.7793038494052905,0.10575975056037022,0.775150964851089
28,rbf,1,0.001,scale,2,"['rdvi_skewness', 'ref_skewness_3']",0.7934276496980224,0.0964839352403748,0.7761371317405384,0.10651580910778086,0.7749495303174113
365,linear,1,0.1,scale,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.7497137306607871,0.1062031567034992,0.7784611208815019,0.10596148003690208,0.7748974927991668
425,linear,10,0.1,scale,6,"['rdvi_skewness', 'mcariosavi_q3', 'ref_q1_2', 'ref_q3_3', 'ref_skewness_3', 'tex_mean_skewness_4']",0.7497422413822163,0.10619710760048949,0.7783448655618678,0.10598927870167867,0.7747793674207718
